2018-04-20,PIT,PHI,1,2,NaN,-105,NaN,-115,NaN,-104,NaN,-106
2018-04-20,TOR,NYY,8,5,NaN,150,NaN,-175,NaN,174,NaN,-193
2018-04-20,CLE,BAL,1,3,NaN,-125,NaN,105,NaN,-123,NaN,112
2018-04-20,KC,DET,3,2,NaN,-110,NaN,-110,NaN,-104,NaN,-106
2018-04-20,MIN,TB,7,8,NaN,-101,NaN,-119,NaN,122,NaN,-135
2018-04-20,NYM,ATL,5,3,NaN,-160,NaN,135,NaN,-140,NaN,126
2018-04-20,SEA,TEX,6,2,NaN,-110,NaN,-110,NaN,118,NaN,-130
2018-04-20,MIA,MIL,0,8,NaN,140,NaN,-165,NaN,147,NaN,-163
2018-04-20,HOU,CWS,10,0,NaN,-250,NaN,210,NaN,-266,NaN,235
2018-04-20,CIN,STL,2,4,NaN,160,NaN,-185,NaN,192,NaN,-215
2018-04-20,CHC,COL,16,5,NaN,-115,NaN,-105,NaN,-108,NaN,-102
2018-04-20,SD,ARI,4,1,NaN,135,NaN,-160,NaN,101,NaN,-111
2018-04-20,BOS,OAK,7,3,NaN,-145,NaN,125,NaN,-147,NaN,133
2018-04-20,SF,LAA,8,1,NaN,120,NaN,-140,NaN,141,NaN,-156
2018-04-20,WSH,LAD,5,2,NaN,110,NaN,-130,NaN,135,NaN,-150
2018-04-21,TOR,NYY,1,9,NaN,135,NaN,-155,NaN,149,NaN,-165
2018-04-21,KC,DET,4,12,NaN,-101,NaN,-119,NaN,-101,NaN,-109
2018-04-21,CIN,STL,3,4,NaN,180,NaN,-220,NaN,199,NaN,-223
2018-04-21,PIT,PHI,2,6,NaN,155,NaN,-180,NaN,158,NaN,-176
2018-04-21,CLE,BAL,4,0,NaN,-170,NaN,145,NaN,-205,NaN,183
2018-04-21,MIN,TB,1,10,NaN,-110,NaN,-110,NaN,114,NaN,-126
2018-04-21,MIA,MIL,5,6,NaN,145,NaN,-170,NaN,175,NaN,-195
2018-04-21,NYM,ATL,3,4,NaN,-135,NaN,115,NaN,-163,NaN,147
2018-04-21,HOU,CWS,10,1,NaN,-230,NaN,190,NaN,-219,NaN,195
2018-04-21,SEA,TEX,9,7,NaN,-140,NaN,120,NaN,-176,NaN,158
2018-04-21,CHC,COL,2,5,NaN,-119,NaN,-101,NaN,-134,NaN,120
2018-04-21,SD,ARI,2,6,NaN,175,NaN,-210,NaN,153,NaN,-170
2018-04-21,BOS,OAK,0,3,NaN,-150,NaN,130,NaN,-172,NaN,155
2018-04-21,SF,LAA,3,4,NaN,175,NaN,-210,NaN,207,NaN,-232
2018-04-21,WSH,LAD,0,4,NaN,-115,NaN,-105,NaN,-111,NaN,102
2018-04-22,TOR,NYY,1,5,NaN,200,NaN,-240,NaN,227,NaN,-256
2018-04-22,CLE,BAL,7,3,NaN,-230,NaN,190,NaN,-270,NaN,239
2018-04-22,KC,DET,8,5,NaN,135,NaN,-160,NaN,164,NaN,-183
2018-04-22,MIN,TB,6,8,NaN,118,NaN,-131,NaN,109,NaN,-119
2018-04-22,PIT,PHI,2,3,NaN,105,NaN,-125,NaN,149,NaN,-166
2018-04-22,MIA,MIL,2,4,NaN,175,NaN,-210,NaN,170,NaN,-190
2018-04-22,HOU,CWS,7,1,NaN,-200,NaN,170,NaN,-190,NaN,170
2018-04-22,CIN,STL,2,9,NaN,135,NaN,-155,NaN,135,NaN,-150
2018-04-22,SEA,TEX,4,7,NaN,-131,NaN,118,NaN,-119,NaN,109
2018-04-22,CHC,COL,9,7,NaN,-115,NaN,-105,NaN,-114,NaN,103
2018-04-22,BOS,OAK,1,4,NaN,-160,NaN,135,NaN,-127,NaN,115
2018-04-22,SF,LAA,4,2,NaN,-115,NaN,-105,NaN,103,NaN,-113
2018-04-22,SD,ARI,2,4,NaN,170,NaN,-200,NaN,129,NaN,-144
